"A_11PM","A_3AM","A_7AM","A_11AM","A_3PM","A_7PM","B_11PM","B_3AM","B_7AM","B_11AM","B_3PM","B_7PM","GeneSymbol"
"7.97145e-01","1.08482e+00","1.79178e+00","5.07124e-01","4.78067e-01","9.02186e-01","0.00000e+00","8.04170e-01","2.49282e-01","1.52988e-01","3.11815e-01","6.60573e-01","atp1a1a.4"
"2.57957e+00","1.92537e+00","1.72500e+00","1.79894e+00","2.14498e+00","2.33343e+00","3.26063e+00","2.89877e+00","3.40515e+00","1.31028e+00","1.52257e+00","8.24504e-01","atp1a1a.5"
"0.00000e+00","0.00000e+00","0.00000e+00","4.62307e-02","2.64183e-02","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","SLC5A3"
"4.21492e+01","5.26791e+01","4.46977e+01","3.87444e+01","4.35477e+01","4.16213e+01","5.00029e+01","5.95711e+01","5.30838e+01","5.66663e+01","5.93123e+01","4.44438e+01","mbnl2"
"3.97176e+00","9.52481e+00","8.65662e+00","6.03084e+00","4.72442e+00","7.78159e+00","5.66663e+00","4.65594e+00","6.95268e+00","6.66301e+00","6.30582e+00","4.82443e+00","LOC100003903"
"3.74782e+01","3.68513e+01","3.25613e+01","2.79721e+01","2.95961e+01","2.37209e+01","3.28720e+01","3.26635e+01","3.01787e+01","2.80315e+01","2.57195e+01","2.44322e+01","kpnb3"
"1.68744e+00","7.60548e-01","7.95211e-01","1.19384e+00","1.13511e+00","7.32288e-01","1.54274e+00","1.37845e+00","7.99509e-01","1.83663e+00","5.21746e-01","1.71127e+00","zgc:171629"
"1.54418e+01","8.32061e+00","1.92825e+01","1.63631e+01","1.37925e+01","1.70054e+01","1.20115e+01","1.15931e+01","1.32369e+01","1.44795e+01","1.59600e+01","1.29429e+01","SPRY2"
"1.30846e+01","1.16177e+01","3.21647e+01","4.25257e+01","1.28944e+01","2.05023e+01","1.00236e+01","1.57089e+01","1.78717e+01","1.52201e+01","1.53064e+01","1.35706e+01","tuba8l2"
"4.12604e+00","5.39594e+00","5.45756e+00","5.49603e+00","4.55315e+00","6.08055e+00","3.81024e+00","5.44839e+00","5.01965e+00","4.94554e+00","5.89744e+00","5.43173e+00","zgc:112393"
"8.23060e+00","7.40014e+00","6.72044e+00","1.20852e+01","1.05633e+01","7.38938e+00","9.00121e+00","6.55438e+00","6.51954e+00","8.23299e+00","9.85190e+00","1.09762e+01","ATIC"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","2.07579e-01","0.00000e+00","LOC100005630"
"5.55977e+00","6.11306e+00","5.37597e+00","4.86911e+00","5.37418e+00","5.20100e+00","4.93473e+00","7.26683e+00","5.48087e+00","5.12121e+00","5.80018e+00","6.56342e+00","ABCB6"
"1.53885e+01","1.61549e+01","1.98932e+01","1.94289e+01","1.83476e+01","1.85142e+01","1.79092e+01","2.22398e+01","1.88018e+01","2.10308e+01","1.95512e+01","1.98510e+01","C2orf24"
"1.71327e+01","1.56972e+01","2.01418e+01","1.53891e+01","1.59716e+01","1.77967e+01","1.62986e+01","2.14974e+01","1.96456e+01","1.85568e+01","1.96476e+01","1.74181e+01","FAM134A"
"0.00000e+00","1.99711e-01","1.49798e-01","1.41515e-01","4.05827e-02","8.98060e-02","0.00000e+00","0.00000e+00","3.92704e-01","1.12827e-01","1.11758e-01","2.63799e-01","si:ch211-93g23.2"
"1.00308e+01","9.90358e+00","9.16468e+00","1.04140e+01","1.15263e+01","9.84988e+00","9.45841e+00","1.15120e+01","1.19304e+01","1.09494e+01","9.93378e+00","1.17814e+01","zgc:77005"
"4.85957e+00","2.49637e+00","7.34471e+00","1.79751e+00","3.71497e+00","7.36858e+00","3.66785e+00","5.33426e-02","6.16234e+00","6.12705e-01","3.26654e+00","9.84415e-01","LOC570291"
"2.55298e+00","5.72499e+00","5.40060e+00","3.99576e+00","6.01177e+00","6.22302e+00","5.06199e+00","6.91593e+00","4.18990e+00","6.50984e+00","6.96240e+00","6.05546e+00","LOC570291"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","efnb2b"
"4.29944e-01","0.00000e+00","7.89560e-02","4.22355e-02","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","mxb"
"2.29991e+00","5.81043e-01","1.81743e+00","1.14366e+00","9.25706e-01","1.51315e+00","9.22213e-01","1.21373e+00","2.19144e+00","7.28294e-01","7.30732e-01","4.81195e-01","mxb"
"1.61430e+01","1.14925e+01","1.02629e+01","9.36036e+00","1.16848e+01","1.02352e+01","1.16246e+01","1.26671e+01","1.17622e+01","1.11248e+01","1.20501e+01","9.37624e+00","RADIL"
"3.57355e+01","3.74555e+01","4.12629e+01","3.14601e+01","3.34299e+01","5.33652e+01","3.98250e+01","3.17270e+01","5.39394e+01","3.17353e+01","4.73197e+01","4.20147e+01","arglu1b"
"1.50052e-01","0.00000e+00","6.01771e-01","2.41345e-01","6.00694e-01","9.00959e-01","2.46686e-01","6.50128e-01","1.79461e-01","6.04460e-01","6.09037e-01","2.01648e-01","efnb2b"
"4.26343e-02","0.00000e+00","2.35769e-01","0.00000e+00","2.37705e-02","0.00000e+00","0.00000e+00","0.00000e+00","2.46707e-01","0.00000e+00","0.00000e+00","0.00000e+00","mxb"
"6.73730e+00","8.05475e+00","7.39073e+00","5.29559e+00","8.36503e+00","5.51930e+00","1.04224e+01","7.61912e+00","6.77745e+00","7.47084e+00","7.29140e+00","7.54429e+00","RADIL"
"5.89855e+00","7.33277e+00","7.06251e+00","6.28475e+00","7.24856e+00","7.30330e+00","8.30674e+00","7.79185e+00","8.54645e+00","7.41566e+00","6.81870e+00","7.41585e+00","Alkbh5"
"6.11672e+00","7.41474e+00","7.63904e+00","4.66953e+00","6.64302e+00","6.39036e+00","6.69264e+00","6.65945e+00","5.51787e+00","5.63493e+00","6.26971e+00","5.19454e+00",""
"5.96732e-01","2.82554e-01","3.78629e-01","4.98505e-01","4.59932e-01","4.17745e-01","8.40010e-01","2.38592e-01","5.21089e-01","6.23895e-01","3.74589e-01","3.92830e-01","smcr8b"
"1.86578e+00","7.21810e+00","1.29334e+01","3.12706e+00","2.39036e+00","1.32715e+01","2.06559e+00","2.23011e+00","9.01475e+00","2.92528e+00","7.22678e+00","2.70791e+00","LOC570314"
"4.21343e+01","4.38579e+01","4.36287e+01","3.45324e+01","3.80088e+01","3.59398e+01","4.32852e+01","4.51521e+01","4.21651e+01","3.78651e+01","4.24980e+01","3.84032e+01",""
"3.86036e-01","4.69513e-01","1.11147e+00","3.54264e-01","4.94290e-01","2.14207e-01","1.25630e+00","5.06177e-01","3.81920e-01","2.57070e-01","8.11987e-01","4.42081e-01","TLR2"
"7.50613e+00","1.72430e+01","2.03560e+01","2.55919e+01","8.00520e+00","1.80987e+01","5.93808e+00","1.17607e+01","1.66991e+01","1.36974e+01","1.10027e+01","7.93192e+00","prkcba"
"3.85769e-01","2.21142e-01","0.00000e+00","2.97349e-01","6.95807e-02","4.71896e-01","0.00000e+00","0.00000e+00","9.77634e-02","2.91550e-01","0.00000e+00","7.55786e-02","zgc:152698"
"1.78505e+00","4.01732e+00","1.61760e+00","1.68278e+00","6.34651e-01","9.82594e-01","2.54638e+00","3.01125e+00","2.04004e+00","9.48112e-01","6.21065e-01","6.17121e-01","PLK1"
"2.60485e+00","5.30805e+00","8.40486e+00","5.40074e+00","4.69381e+00","3.04534e+00","2.35420e+00","3.87897e+00","9.18291e+00","6.97215e+00","5.59480e+00","4.83754e+00","Chtf18"
"1.46111e+00","1.06878e+00","2.20148e+00","2.58697e+00","2.63302e+00","2.53131e+00","2.40012e+00","3.53981e+00","2.52990e+00","1.80027e+00","3.35756e+00","2.90033e+00","uncx4.1"
"2.51947e+00","3.39021e+00","4.62210e+00","2.98352e+00","3.73405e+00","4.63632e+00","2.84774e+00","3.34678e+00","2.98278e+00","6.56770e+00","3.91480e+00","4.50611e+00","LOC796599"
"7.35624e+00","3.19124e+00","3.86526e+00","4.52906e+00","4.49908e+00","3.70088e+00","5.40412e+00","2.80484e+00","4.26813e+00","2.84121e+00","2.09104e+00","3.00820e+00","PMM2"
"1.48114e-01","1.92330e-01","7.83635e-01","1.76866e-01","3.50327e-01","6.19230e-01","2.70693e-01","1.23770e-01","1.15290e+00","2.65039e-01","2.76638e-01","5.03329e-01","Rgs11"
"4.38885e-02","0.00000e+00","0.00000e+00","3.42236e-01","2.18365e-01","0.00000e+00","0.00000e+00","2.92076e-01","1.82013e-01","7.87339e-01","4.58969e-01","1.61404e-01","PDIA2"
"0.00000e+00","0.00000e+00","0.00000e+00","7.50265e-02","4.36654e-02","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","5.81927e-02","0.00000e+00","0.00000e+00","fgb"
"1.12350e+01","7.28722e+00","7.48342e+00","9.15900e+00","9.52839e+00","4.75666e+00","8.46372e+00","1.07204e+01","6.64832e+00","1.29846e+01","9.44045e+00","9.08046e+00","LOC556575"
"0.00000e+00","3.30811e-02","7.66037e-02","0.00000e+00","1.27903e-01","1.43782e-01","0.00000e+00","2.12341e-01","0.00000e+00","0.00000e+00","1.77919e-01","0.00000e+00","zgc:153695"
"8.21289e+01","6.73823e+01","9.92259e+01","1.14142e+02","9.14028e+01","8.46006e+01","6.42941e+01","9.65965e+01","8.86204e+01","8.95830e+01","8.65349e+01","8.19079e+01",""
"5.25756e+00","1.12671e+01","1.06922e+01","8.03179e+00","7.52048e+00","7.90412e+00","8.35833e+00","6.98354e+00","1.16491e+01","7.84946e+00","1.13486e+01","7.74751e+00","zgc:77880"
"8.37373e+00","7.84953e+00","5.40491e+00","5.05295e+00","5.61161e+00","8.67535e+00","7.41939e+00","8.27686e+00","1.29441e+01","4.84294e+00","6.32705e+00","7.39249e+00","tmem55bb"
"6.24857e+00","5.39670e+00","3.27260e+00","4.05359e+00","4.77252e+00","4.30594e+00","5.66750e+00","5.99595e+00","4.52897e+00","5.11260e+00","5.27749e+00","4.13673e+00","dachb"
"9.75504e+00","1.11902e+01","1.21435e+01","5.83979e+00","6.55508e+00","1.32164e+01","1.31822e+01","8.65664e+00","1.67090e+01","8.31773e+00","1.22481e+01","8.41855e+00","zgc:103678"
"6.48085e+01","8.35665e+01","7.29134e+01","5.08910e+01","5.00303e+01","4.44674e+01","4.37274e+01","3.96878e+01","4.76814e+01","4.60970e+01","4.88655e+01","4.26738e+01","atp1b1b"
"1.11293e+00","3.97564e-01","1.85229e-01","3.86861e-01","5.60118e-02","5.91636e-01","0.00000e+00","1.39504e-01","0.00000e+00","0.00000e+00","4.43942e-01","1.20147e-01","zgc:195152"
"9.52732e-01","1.28893e+00","3.70532e+00","2.77089e+00","4.33209e+00","5.92974e+00","1.45624e+00","4.17644e+00","2.91063e+00","3.21856e+00","4.64312e+00","4.10946e+00","zgc:101855"
"0.00000e+00","0.00000e+00","0.00000e+00","2.02283e-01","0.00000e+00","0.00000e+00","1.54929e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","1.20045e-01","zgc:136353"
"5.97677e+00","6.99207e+00","8.37930e+00","4.44959e+00","4.79237e+00","5.87380e+00","6.03263e+00","8.70093e+00","7.40425e+00","5.44432e+00","6.24546e+00","5.93728e+00","zgc:162119"
"2.35552e+00","2.57238e+00","2.12661e+00","1.54645e+00","1.72772e+00","2.60986e+00","1.90060e+00","1.89287e+00","2.53312e+00","2.67364e+00","2.37037e+00","2.55483e+00","zgc:153020"
"2.04782e-01","2.71870e-01","1.53661e-01","3.19162e-01","1.13614e-01","3.48385e-01","0.00000e+00","2.68299e-01","5.51336e-01","4.74283e-01","2.39871e-01","4.36314e-01","zgc:162946"
"3.76821e-02","0.00000e+00","0.00000e+00","4.10244e-02","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","1.31528e-01","3.39424e-02","2.68913e-02","tdrd7"
"5.39357e+00","5.97289e+00","5.93903e+00","5.19284e+00","5.22534e+00","5.96971e+00","5.23207e+00","5.61443e+00","7.15811e+00","4.70218e+00","5.90274e+00","5.16640e+00","gne"
"1.19265e+01","9.69321e+00","1.10265e+01","1.21594e+01","9.34612e+00","8.50097e+00","8.28399e+00","9.73094e+00","1.18624e+01","8.88321e+00","1.05934e+01","7.52499e+00","zgc:77126"
"6.11761e+01","6.84153e+01","6.23909e+01","4.69744e+01","4.89013e+01","5.42494e+01","6.31005e+01","5.50527e+01","7.34766e+01","5.47574e+01","6.29584e+01","4.42797e+01","CLTA"
"3.68137e+00","3.87513e+00","6.58326e+00","4.57409e+00","3.99374e+00","3.52620e+00","3.71029e+00","2.48935e+00","3.75317e+00","3.68583e+00","2.50571e+00","4.08064e+00","zgc:77739"
"1.02944e+01","1.61792e+01","1.58178e+01","1.08155e+01","9.50056e+00","1.59172e+01","1.39043e+01","1.34489e+01","1.60005e+01","1.46848e+01","1.52338e+01","1.21861e+01","zgc:101819"
"6.46714e+00","4.17884e+00","6.35317e+00","5.91999e+00","5.37212e+00","5.12462e+00","4.53571e+00","6.64654e+00","5.03502e+00","5.14011e+00","4.56640e+00","4.91061e+00","zgc:101819"
"3.57115e+00","6.85479e+00","8.44421e+00","4.73633e+00","4.33665e+00","8.14066e+00","5.54531e+00","5.07817e+00","9.45004e+00","7.31142e+00","7.24691e+00","5.77691e+00","zgc:123166"
"2.05664e+01","2.49137e+01","1.68607e+01","1.12489e+01","1.61606e+01","2.11364e+01","2.43972e+01","2.38392e+01","1.98805e+01","1.59229e+01","1.52360e+01","1.81869e+01","CRMP1"
"1.14748e+01","1.29906e+01","1.34651e+01","1.29269e+01","1.34431e+01","1.26643e+01","1.55908e+01","1.20348e+01","1.33645e+01","1.25745e+01","1.46022e+01","1.29042e+01","zgc:103421"
"8.92223e+00","7.31239e+00","1.02842e+01","9.57789e+00","1.05854e+01","1.05172e+01","8.75385e+00","1.17278e+01","1.12122e+01","8.76695e+00","1.07384e+01","1.09075e+01","Chic2"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","slc34a2a"
"4.67274e+00","5.65493e+00","5.51310e+00","5.30464e+00","5.20730e+00","6.27503e+00","5.14981e+00","6.29996e+00","6.53412e+00","4.98616e+00","4.96172e+00","4.57202e+00","rbpja"
"2.32182e-01","0.00000e+00","0.00000e+00","7.75819e-02","0.00000e+00","9.24133e-02","0.00000e+00","5.88457e-01","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Itln1"
"3.18950e+00","4.13101e+00","3.77617e+00","2.72079e+00","3.92957e+00","4.96664e+00","4.20110e+00","4.21471e+00","4.20442e+00","4.05936e+00","3.41628e+00","4.10359e+00","Pi4k2b"
"4.82121e+01","4.48809e+01","1.70021e+01","1.45820e+01","1.92261e+01","1.61236e+01","5.49108e+01","2.02316e+01","5.29866e+01","1.66456e+01","1.20742e+01","1.66089e+01","TUSC3"
"3.14718e+01","1.82473e+01","2.18361e+01","2.23312e+01","1.87936e+01","1.47274e+01","2.01811e+01","2.11277e+01","1.86438e+01","2.10125e+01","1.83639e+01","1.93712e+01","vps37a"
"1.65213e+01","1.61725e+01","1.45849e+01","1.23622e+01","1.42793e+01","1.69172e+01","1.65886e+01","1.42093e+01","1.44977e+01","1.36069e+01","1.49481e+01","1.49700e+01","pcm1"
"9.60076e+00","1.02164e+01","1.08359e+01","9.87531e+00","1.10178e+01","1.62506e+01","9.62743e+00","7.65488e+00","1.17175e+01","9.11942e+00","1.02356e+01","1.11827e+01","Fat1"
"1.29980e+01","1.52756e+01","1.14862e+01","1.64450e+01","1.06461e+01","1.62667e+01","1.43735e+01","1.41055e+01","1.45398e+01","8.25931e+00","1.09952e+01","1.14005e+01","casp3a"
"3.79499e+00","1.59498e+00","4.79692e-01","8.12595e-01","1.33253e+00","1.78634e+00","1.69397e+00","1.45004e+00","1.07269e+00","2.05510e+00","2.61127e+00","1.70301e+00","HELT"
"3.15866e-01","1.52116e+00","2.04191e+00","1.57040e+00","1.90467e+00","1.14088e+00","1.07899e+00","2.15743e+00","1.61902e+00","1.16503e+00","1.28108e+00","1.57319e+00","SLC25A4"
"2.01820e+00","2.84894e+00","1.45045e+00","2.80677e+00","2.25300e+00","1.07579e+00","3.78859e-01","1.87601e+00","2.86127e+00","4.56488e+00","2.35025e+00","1.14729e+00","Ankrd37"
"2.60520e+00","1.54157e+00","1.47904e+00","3.24032e+00","2.96208e+00","3.30008e+00","2.31896e+00","2.65023e+00","3.28981e+00","2.08587e+00","2.74844e+00","1.63780e+00","TLR3"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","6.40471e-02","0.00000e+00","0.00000e+00","CYP4V2"
"3.19013e+00","4.44250e+00","4.11383e+00","2.96592e+00","3.31697e+00","4.47513e+00","4.59205e+00","2.76443e+00","5.04064e+00","3.26260e+00","3.83541e+00","4.52391e+00","zgc:73228"
"1.08683e+01","1.54646e+01","1.29911e+01","9.11412e+00","1.37178e+01","1.60441e+01","2.00082e+01","1.75429e+01","1.56592e+01","1.32073e+01","1.66551e+01","1.71149e+01","si:ch211-157h5.2"
"5.32308e+00","5.92176e+00","4.11195e+00","5.71685e+00","4.58823e+00","4.64066e+00","3.08606e+00","3.48733e+00","8.75653e+00","4.93078e+00","4.95196e+00","4.37322e+00","EXOSC9"
"9.15333e+00","1.37130e+01","1.34738e+01","1.93763e+01","1.08515e+01","7.87413e+00","1.16849e+01","1.80928e+01","1.33857e+01","1.02825e+01","4.36774e+00","8.36641e+00","tyrp1b"
"6.46920e+01","5.03375e+01","3.71203e+01","3.74553e+01","5.28093e+01","4.02920e+01","6.02376e+01","5.60400e+01","3.98051e+01","5.67824e+01","6.31069e+01","5.45946e+01","clock3"
"0.00000e+00","1.03255e-01","5.70802e-01","3.58445e-01","4.19771e-01","1.11882e-01","1.22179e+00","7.97445e-01","9.59950e-02","1.42337e-01","1.46417e-01","4.21588e-01","LOC795807"
"0.00000e+00","0.00000e+00","5.00149e-01","0.00000e+00","0.00000e+00","1.06433e-01","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","si:dkey-245p14.4"
"1.01986e+00","1.92834e+00","1.43729e+00","2.28465e+00","1.15966e+00","1.41720e+00","1.31047e+00","6.51816e-01","4.51923e-01","6.65221e-01","1.18003e+00","5.23399e-01","SMC2"
"1.98452e+00","2.31567e+00","3.49389e+00","2.35552e+00","2.69034e+00","2.82083e+00","2.36852e+00","2.89699e+00","2.33871e+00","3.01987e+00","2.96007e+00","3.07895e+00","si:dkey-245p14.2"
"5.90844e+00","7.59725e+00","6.18048e+00","5.87438e+00","4.03441e+00","5.72029e+00","4.62991e+00","5.52319e+00","4.02385e+00","4.20274e+00","5.29753e+00","5.21901e+00","TMEM192"
"1.89583e+00","4.26236e+00","3.80815e+00","3.57234e+00","3.35726e+00","4.74023e+00","3.67881e+00","4.29127e+00","5.14552e+00","2.61839e+00","3.38660e+00","3.59690e+00","si:ch211-42i9.8"
"9.97125e+00","9.14975e+00","8.31524e+00","6.12940e+00","7.61478e+00","7.06473e+00","7.22679e+00","6.57485e+00","8.78436e+00","6.40493e+00","8.98031e+00","5.06430e+00","zgc:103633"
"4.71913e-01","6.45792e-01","6.54365e-01","1.31287e+00","9.28822e-01","5.13040e-01","1.86916e-01","2.70536e-01","3.95285e-01","2.01854e-01","2.92336e-01","5.02568e-01","zgc:123274"
"0.00000e+00","2.18157e-01","0.00000e+00","0.00000e+00","1.99790e-02","1.37313e-01","0.00000e+00","0.00000e+00","0.00000e+00","1.59820e-01","5.80104e-02","0.00000e+00","PAX5"
"6.54971e+00","8.04871e+00","9.07877e+00","7.17919e+00","7.67236e+00","8.43260e+00","8.62940e+00","9.39886e+00","8.89729e+00","8.67848e+00","7.77722e+00","7.23918e+00","zgc:153957"
"1.46277e+01","1.09115e+01","9.09587e+00","1.80586e+01","9.87354e+00","1.30036e+01","8.80118e+00","9.66836e+00","7.62679e+00","8.18556e+00","9.10632e+00","6.33406e+00","anxa5b"
"2.05828e+00","6.32334e-01","2.93758e+00","8.85423e-01","1.27549e+00","1.30403e+00","4.00787e-01","6.33311e-02","5.78515e-01","5.44448e-01","1.15999e+00","3.77150e-01","zgc:63660"
"1.76149e+01","1.35374e+01","1.40979e+01","1.35313e+01","1.37019e+01","1.34323e+01","1.74390e+01","1.26040e+01","1.42816e+01","1.24371e+01","1.52392e+01","1.23109e+01","Gtf2e2"
"1.04924e+01","8.75876e+00","7.64687e+00","7.38710e+00","9.00142e+00","8.31725e+00","1.27467e+01","9.18656e+00","1.08031e+01","8.41522e+00","7.70028e+00","9.34845e+00","zgc:66080"
"1.04477e+01","1.19509e+01","1.10516e+01","1.00158e+01","1.20959e+01","1.27438e+01","1.41327e+01","9.21521e+00","1.48308e+01","1.06343e+01","1.18252e+01","1.03617e+01","UBE2K"
"3.91653e+00","3.14829e+00","4.02121e+00","4.04553e+00","4.39824e+00","4.85544e+00","4.08494e+00","4.36182e+00","4.78835e+00","4.71283e+00","4.85596e+00","5.57508e+00","zgc:153456"
"3.17438e+01","3.72906e+01","3.15712e+01","3.10922e+01","3.61853e+01","3.30446e+01","2.86140e+01","3.75096e+01","2.76925e+01","3.88280e+01","3.38918e+01","3.81396e+01","Slit2"
"5.18269e-01","2.20823e-01","9.07208e-01","7.49843e-01","5.93672e-01","3.83323e+00","1.32220e+00","4.04893e-01","3.31865e+00","2.05737e+00","2.29114e-01","8.87650e-01","Mab21l2"
"2.75505e+02","2.34288e+02","2.52455e+02","3.00502e+02","2.33701e+02","2.26665e+02","2.51073e+02","2.08152e+02","2.60354e+02","2.13677e+02","1.97294e+02","1.82277e+02","rps3a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:171517"
"1.54226e+00","3.45673e+00","6.42643e+00","6.31658e+00","3.70427e+00","5.23265e+00","2.85675e+00","4.14860e+00","3.54174e+00","6.36048e+00","3.91827e+00","3.85423e+00","zgc:171517"
"9.01461e-01","1.44638e+00","3.44947e+00","1.64667e+00","1.65533e+00","9.18772e-01","3.58023e+00","2.31628e+00","2.31993e+00","2.63203e+00","1.40845e+00","1.90025e+00","zgc:73273"
"6.25258e-01","1.39132e+00","6.68276e-01","5.59283e+00","1.25587e+00","1.65061e+00","7.46447e-01","1.60122e+00","2.91697e+00","1.18939e+00","1.08707e+00","2.33508e-01","zgc:101017"
"9.55057e+00","9.89168e+00","1.16177e+01","8.96976e+00","9.72263e+00","9.38974e+00","1.07110e+01","7.17348e+00","9.51667e+00","8.90532e+00","8.04728e+00","1.01527e+01","PLRG1"
"7.42994e+02","2.16875e+02","1.14249e+01","4.73253e+01","2.98064e+02","4.50181e+02","6.65190e+02","3.31934e+02","4.62176e+01","6.95983e+01","3.33985e+02","7.36240e+02",""
"0.00000e+00","2.78013e-01","0.00000e+00","1.13095e-01","1.26510e-01","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00",""
"3.79766e-01","4.23036e+00","1.06088e+01","2.86484e+00","6.72475e-01","5.33096e+00","1.40312e+00","4.00261e-01","3.20056e+00","1.53213e+00","2.87919e+00","6.74739e-01","GUCY1A3"
"2.55247e+00","8.21004e+00","1.03807e+01","3.84187e+00","2.94484e+00","6.58699e+00","2.92588e+00","1.66837e+00","6.42689e+00","2.76285e+00","5.21887e+00","2.41876e+00",""
"0.00000e+00","0.00000e+00","0.00000e+00","1.91326e-01","1.11738e-01","0.00000e+00","0.00000e+00","0.00000e+00","7.59018e-01","0.00000e+00","0.00000e+00","0.00000e+00","FABP2"
"4.09902e+01","3.59452e+01","2.16039e+01","2.69420e+01","2.75722e+01","1.72476e+01","4.85100e+01","2.83604e+01","3.06749e+01","2.38457e+01","2.13196e+01","2.18662e+01","NDUFB6"
"1.11117e+01","1.30309e+01","1.11777e+01","1.56496e+01","1.21172e+01","9.92797e+00","8.77500e+00","1.22693e+01","1.61669e+01","1.08031e+01","1.02473e+01","1.01143e+01","mtaP"
"1.24382e+01","1.42268e+01","1.36127e+01","1.08009e+01","1.23067e+01","1.29949e+01","1.47627e+01","1.38986e+01","1.38285e+01","1.32037e+01","1.41078e+01","1.17412e+01","G3BP2"
"7.12649e+00","9.22590e+00","8.72105e+00","9.61239e+00","8.77097e+00","9.07255e+00","8.51453e+00","5.52530e+00","1.28072e+01","7.25049e+00","5.67340e+00","8.16185e+00","USO1"
"8.25935e-01","4.83693e-01","2.14568e+00","5.75319e+00","8.58184e-01","2.65860e+00","9.33980e-01","1.65561e+00","1.44318e+00","2.12082e+00","1.44580e+00","5.45959e-01","coro2a"
"3.74993e+00","4.45247e+00","1.46034e+01","5.09484e+00","6.35728e+00","6.77733e+00","6.90123e+00","8.14920e+00","7.37916e+00","5.82318e+00","5.88139e+00","8.07147e+00","anp32b"
"1.64529e+00","1.36303e+00","1.94112e+00","2.01802e+00","1.35595e+00","3.35535e+00","1.63846e+00","1.24088e+00","1.64151e+00","1.23585e+00","1.00829e+00","1.28534e+00","Bnc2"
"1.37902e+01","1.61839e+01","1.16583e+01","1.11866e+01","1.33820e+01","1.45086e+01","1.43596e+01","1.48599e+01","1.27400e+01","1.28255e+01","1.38422e+01","1.26550e+01","PSPC1"
"5.30819e+00","7.70692e+00","8.57053e+00","6.06420e+00","6.51574e+00","6.11069e+00","6.13091e+00","8.00649e+00","6.96618e+00","6.63563e+00","7.08726e+00","5.90252e+00","zgc:153638"
"1.33777e+01","1.58201e+01","1.97504e+01","1.94586e+01","1.72625e+01","1.97021e+01","1.40468e+01","1.79739e+01","1.55503e+01","1.67718e+01","1.77860e+01","1.62578e+01","zgc:103668"
"9.44906e+00","1.24022e+01","9.95677e+00","9.95593e+00","1.01263e+01","1.10596e+01","1.20638e+01","1.20417e+01","1.22296e+01","1.04550e+01","8.58285e+00","1.14409e+01","CHST10"
"6.45839e+00","5.33453e+00","6.66029e+00","5.90288e+00","5.32774e+00","6.58330e+00","6.24350e+00","2.80205e+00","7.70850e+00","5.82353e+00","4.33828e+00","3.95533e+00","PSIP1"
"4.92725e-01","7.61093e-01","2.75401e+00","1.78892e+00","1.62948e+00","1.31085e+00","2.41198e-01","3.89484e-01","7.82662e-01","1.20360e+00","1.50604e+00","8.24025e-01","cbsA"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","CRYAA"
"1.46740e+01","8.65411e+00","3.93756e+00","4.91595e+00","9.32565e+00","1.18658e+01","1.38069e+01","1.00534e+01","3.43785e+00","5.13182e+00","7.79296e+00","1.28615e+01","ankrd10a"
"2.08232e+01","1.03222e+01","1.26675e+01","9.17391e+00","1.35471e+01","1.61866e+01","8.97945e+00","1.67002e+01","1.13737e+01","7.40208e+00","1.46994e+01","1.38207e+01","zgc:56306"
"1.61202e+00","1.06091e+00","2.41691e+00","2.53807e+00","1.59399e+00","1.25685e+00","1.95950e+00","1.52435e+00","9.77804e-01","1.31548e+00","1.49641e+00","1.43048e+00","LIG4"
